room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11967498,25121761,Shared room,,Santa Monica,1,0.0,2,1.0,115.0,,34.01666,-118.494303,2017-01-13 13:55:12.494828
16215544,60369391,Shared room,,Palms,0,0.0,2,1.0,100.0,,34.025818,-118.405754,2017-01-13 13:55:12.490337
7276968,37668833,Shared room,,Venice,8,4.5,4,1.0,105.0,,33.981599,-118.463574,2017-01-13 13:55:12.485579
16347492,104188757,Shared room,,Palms,0,0.0,2,1.0,100.0,,34.026556,-118.413291,2017-01-13 13:55:12.482676
13712502,80083314,Shared room,,Ladera Heights,0,0.0,1,1.0,120.0,,33.976921,-118.38203,2017-01-13 13:55:12.479967
15705512,101420454,Shared room,,West Hollywood,1,0.0,2,1.0,120.0,,34.094211,-118.364765,2017-01-13 13:55:12.475136
12815041,59759209,Shared room,,Venice,1,0.0,4,1.0,110.0,,33.981782,-118.463113,2017-01-13 13:55:12.469077
11327231,50255798,Shared room,,Venice,3,3.5,2,1.0,99.0,,33.983292,-118.468761,2017-01-13 13:55:10.855554
3721614,19010488,Shared room,,Hollywood,0,0.0,1,1.0,100.0,,34.08707,-118.343868,2017-01-13 13:55:09.932146
6560210,34311873,Shared room,,Santa Monica,0,0.0,1,1.0,99.0,,34.020814,-118.498559,2017-01-13 13:55:09.921467
14971184,92857538,Shared room,,Beverly Hills,0,0.0,2,1.0,100.0,,34.068172,-118.391355,2017-01-13 13:55:09.916896
9137593,47588463,Shared room,,Marina del Rey,0,0.0,2,1.0,100.0,,33.985413,-118.454194,2017-01-13 13:55:09.913691
14342720,2478278,Shared room,,Venice,1,0.0,2,1.0,99.0,,33.997053,-118.462021,2017-01-13 13:55:09.911123
10213726,52483152,Shared room,,Sawtelle,0,0.0,1,1.0,90.0,,34.047616,-118.45053,2017-01-13 13:55:09.908215
9813119,28572469,Shared room,,Sawtelle,0,0.0,2,1.0,80.0,,34.025351,-118.434503,2017-01-13 13:55:09.905340
12760920,59759209,Shared room,,Venice,2,0.0,5,1.0,97.0,,33.983025,-118.46233,2017-01-13 13:55:09.901473
13749786,37668833,Shared room,,Santa Monica,1,0.0,2,1.0,90.0,,34.016046,-118.490415,2017-01-13 13:55:09.895079
14473876,89229372,Shared room,,Long Beach,0,0.0,2,1.0,100.0,,33.76992,-118.18227,2017-01-13 13:55:09.890184
1833064,9350329,Shared room,,Sawtelle,1,0.0,1,1.0,99.0,,34.041844,-118.465685,2017-01-13 13:55:08.540914
12293524,59759209,Shared room,,Venice,12,4.0,5,1.0,95.0,,33.9811,-118.464956,2017-01-13 13:55:08.538388
2404,2633,Shared room,,Del Rey,0,0.0,1,1.0,85.0,,33.98464,-118.440064,2017-01-13 13:55:08.535395
1083874,5959544,Shared room,,Gramercy Park,0,0.0,1,1.0,100.0,,33.94549,-118.305484,2017-01-13 13:55:08.532559
2222245,11337655,Shared room,,Studio City,0,0.0,2,1.0,98.0,,34.140978,-118.391826,2017-01-13 13:55:08.529698
9650268,49890878,Shared room,,Westlake,0,0.0,1,1.0,85.0,,34.066902,-118.281461,2017-01-13 13:55:08.522839
14593443,90512096,Shared room,,Koreatown,0,0.0,1,1.0,80.0,,34.064526,-118.29265,2017-01-13 13:55:08.516869
12022737,64329984,Shared room,,Hollywood,0,0.0,1,1.0,90.0,,34.101869,-118.334623,2017-01-13 13:55:08.513987
14825449,1367329,Shared room,,Beverly Grove,0,0.0,2,1.0,93.0,,34.074085,-118.381316,2017-01-13 13:55:08.511371
12760605,59759209,Shared room,,Venice,8,4.5,5,1.0,95.0,,33.981581,-118.463219,2017-01-13 13:55:08.508415
11741274,62461430,Shared room,,Downtown,0,0.0,4,1.0,90.0,,34.045153,-118.25254,2017-01-13 13:55:08.504921
3256419,94718,Shared room,,West Hollywood,0,0.0,1,1.0,95.0,,34.093377,-118.37052,2017-01-13 13:55:07.225936
14218751,86367005,Shared room,,Studio City,1,0.0,2,1.0,100.0,,34.145893,-118.393449,2017-01-13 13:55:07.222888
13902743,59799245,Shared room,,Inglewood,1,0.0,1,1.0,90.0,,33.946075,-118.351387,2017-01-13 13:55:07.220188
16110930,2584550,Shared room,,Los Feliz,0,0.0,2,1.0,88.0,,34.108262,-118.285218,2017-01-13 13:55:07.217823
9740255,50254305,Shared room,,Westwood,0,0.0,2,1.0,100.0,,34.065697,-118.453718,2017-01-13 13:55:07.214804
8612017,37668833,Shared room,,Venice,19,4.0,6,1.0,99.0,,33.982855,-118.463379,2017-01-13 13:55:07.211095
8663947,21652452,Shared room,,West Hollywood,1,0.0,1,1.0,99.0,,34.090296,-118.371288,2017-01-13 13:55:07.207787
13514141,15152072,Shared room,,Central-Alameda,1,0.0,2,1.0,100.0,,34.00408,-118.253638,2017-01-13 13:55:07.199542
14790334,44861748,Shared room,,Hawthorne,7,4.0,2,1.0,84.0,,33.928953,-118.362218,2017-01-13 13:55:07.186452
14670334,91169255,Shared room,,Gardena,0,0.0,2,1.0,95.0,,33.876976,-118.292661,2017-01-13 13:55:05.691810
8792756,46033026,Shared room,,Brentwood,0,0.0,1,1.0,80.0,,34.050533,-118.462457,2017-01-13 13:55:05.688230
15010743,52028860,Shared room,,Tarzana,0,0.0,3,1.0,99.0,,34.175259,-118.54335,2017-01-13 13:55:05.685441
15422816,39255908,Shared room,,Veterans Administration,2,0.0,2,1.0,80.0,,34.056914,-118.463428,2017-01-13 13:55:05.681213
14649383,88657134,Shared room,,Playa Vista,0,0.0,1,1.0,95.0,,33.984505,-118.403377,2017-01-13 13:55:05.677941
7402381,37668833,Shared room,,Venice,37,4.0,4,1.0,95.0,,33.982627,-118.46426,2017-01-13 13:55:05.675083
3766933,13652414,Shared room,,Hollywood,9,5.0,3,1.0,99.0,,34.085759,-118.312789,2017-01-13 13:55:05.669726
1592344,8493192,Shared room,,Santa Monica,31,4.5,2,1.0,90.0,,34.021322,-118.499728,2017-01-13 13:55:05.665841
13750398,59759209,Shared room,,Santa Monica,10,3.5,2,1.0,90.0,,34.014776,-118.492164,2017-01-13 13:55:05.659507
14756896,59799245,Shared room,,Inglewood,1,0.0,1,1.0,90.0,,33.946881,-118.351524,2017-01-13 13:55:05.653457
16052687,104510565,Shared room,,Westlake,0,0.0,1,1.0,85.0,,34.068678,-118.282059,2017-01-13 13:55:05.650917
16016728,3652722,Shared room,,Downtown,1,0.0,1,1.0,82.0,,34.044963,-118.252532,2017-01-13 13:55:05.646997
6949368,36386518,Shared room,,Santa Monica,24,4.0,2,1.0,89.0,,34.023565,-118.514543,2017-01-13 13:55:05.643495
13139035,37668833,Shared room,,Santa Monica,8,4.5,2,1.0,95.0,,34.015207,-118.491954,2017-01-13 13:55:05.638856
13129364,59759209,Shared room,,Venice,7,4.0,4,1.0,90.0,,33.982335,-118.462164,2017-01-13 13:55:05.635551
3688420,18767984,Shared room,,Woodland Hills,0,0.0,2,1.0,60.0,,34.167624,-118.595831,2017-01-13 13:55:04.353649
7875131,26387995,Shared room,,Hermosa Beach,1,0.0,2,1.0,60.0,,33.858344,-118.398207,2017-01-13 13:55:04.349633
14179245,15150257,Shared room,,Los Feliz,6,4.0,3,1.0,65.0,,34.102544,-118.302855,2017-01-13 13:55:04.344873
8100687,42776643,Shared room,,West Hollywood,0,0.0,1,1.0,80.0,,34.094264,-118.361476,2017-01-13 13:55:04.341577
15701850,31920354,Shared room,,Venice,0,0.0,4,1.0,65.0,,33.987326,-118.468721,2017-01-13 13:55:04.335159
8211646,43033617,Shared room,,Sawtelle,0,0.0,2,1.0,80.0,,34.037771,-118.463699,2017-01-13 13:55:04.332018
10676471,25149349,Shared room,,Westwood,0,0.0,1,1.0,75.0,,34.070627,-118.45238,2017-01-13 13:55:04.328692
9536092,14722228,Shared room,,Koreatown,0,0.0,1,1.0,77.0,,34.060938,-118.290806,2017-01-13 13:55:04.319648
12904533,34709748,Shared room,,North Hollywood,1,0.0,2,1.0,80.0,,34.161235,-118.375,2017-01-13 13:55:03.148544
6690687,32712364,Shared room,,Historic South-Central,3,3.5,1,1.0,70.0,,34.026673,-118.27351,2017-01-13 13:55:03.140201
13438388,6273003,Shared room,,West Hollywood,0,0.0,2,1.0,80.0,,34.08383,-118.378723,2017-01-13 13:55:03.137202
486288,2406775,Shared room,,Woodland Hills,0,0.0,2,1.0,79.0,,34.152316,-118.622112,2017-01-13 13:55:03.134301
9821709,50590067,Shared room,,Valley Village,0,0.0,1,1.0,77.0,,34.170746,-118.394926,2017-01-13 13:55:03.130038
5318206,27387727,Shared room,,Tarzana,0,0.0,1,1.0,75.0,,34.153914,-118.55097,2017-01-13 13:55:03.125067
6031657,25149349,Shared room,,Westwood,1,0.0,1,1.0,75.0,,34.070536,-118.45312,2017-01-13 13:55:03.121583
14773076,92179355,Shared room,,Long Beach,0,0.0,2,1.0,76.0,,33.784855,-118.165964,2017-01-13 13:55:03.112634
1941216,10040549,Shared room,,Mar Vista,0,0.0,2,1.0,75.0,,33.999742,-118.440759,2017-01-13 13:55:02.077760
12858956,26393483,Shared room,,Long Beach,0,0.0,2,1.0,75.0,,33.770752,-118.172878,2017-01-13 13:55:02.074526
3264356,16507133,Shared room,,Beverly Hills,1,0.0,2,1.0,79.0,,34.066843,-118.397266,2017-01-13 13:55:02.071481
9372981,42844361,Shared room,,Downtown,1,0.0,2,1.0,80.0,,34.061363,-118.246514,2017-01-13 13:55:02.066165
12905157,25149349,Shared room,,Westwood,1,0.0,1,1.0,70.0,,34.070108,-118.453771,2017-01-13 13:55:02.062976
3396350,4285789,Shared room,,Mid-Wilshire,0,0.0,2,1.0,75.0,,34.068275,-118.351386,2017-01-13 13:55:02.059774
15522011,99785995,Shared room,,Long Beach,0,0.0,1,1.0,66.0,,33.782753,-118.161194,2017-01-13 13:55:02.056892
15091241,95524119,Shared room,,Hollywood Hills,0,0.0,4,1.0,80.0,,34.107803,-118.320068,2017-01-13 13:55:02.053356
12748176,524106,Shared room,,Hollywood,0,0.0,2,1.0,79.0,,34.095807,-118.341414,2017-01-13 13:55:01.997464
5489452,28464092,Shared room,,Hollywood,17,4.5,2,1.0,70.0,,34.092772,-118.34265,2017-01-13 13:55:00.243478
7281375,344670,Shared room,,Pico-Robertson,0,0.0,1,1.0,60.0,,34.06283,-118.37874,2017-01-13 13:55:00.240360
