room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
16331886,1184,18356540,Entire home/apt,,New Orleans,,VIEUX CARRE,4,5.0,16,6.0,,2200.0,,2017-05-04 23:59:21.945266,29.961833,-90.064121,0101000020E6100000287FF78E1A8456C0AC36FFAF3AF63D40
11064920,1184,15562279,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,3,1.0,,4750.0,,2017-05-04 23:59:21.942399,29.953022,-90.067596,0101000020E6100000C9552C7E538456C0575EF23FF9F33D40
2653283,1184,11626394,Entire home/apt,,New Orleans,,VIEUX CARRE,3,5.0,8,3.0,,1500.0,,2017-05-04 23:59:20.490074,29.965117,-90.06343,0101000020E610000075E5B33C0F8456C04AD05FE811F73D40
877395,1184,4635938,Entire home/apt,,New Orleans,,IRISH CHANNEL,0,0.0,6,2.0,,1111.0,,2017-05-04 23:59:19.579307,29.92165,-90.081779,0101000020E6100000F99FFCDD3B8556C0C05B2041F1EB3D40
1890386,1184,7758195,Entire home/apt,,New Orleans,,AUDUBON - UNIVERSITY,0,0.0,11,6.0,,1500.0,,2017-05-04 23:59:19.576916,29.925825,-90.115191,0101000020E6100000C972124A5F8756C0B7D100DE02ED3D40
5309635,1184,27504907,Entire home/apt,,New Orleans,,MILAN,0,0.0,8,4.0,,1400.0,,2017-05-04 23:59:19.572803,29.931358,-90.10141,0101000020E6100000315F5E807D8656C033DE567A6DEE3D40
902667,1184,4824493,Entire home/apt,,New Orleans,,LEONIDAS - WEST CARROLLTON,0,0.0,6,3.0,,1200.0,,2017-05-04 23:59:19.570514,29.954735,-90.123587,0101000020E61000007DCD72D9E88756C0B858518369F43D40
2933471,1184,6896019,Entire home/apt,,New Orleans,,EAST RIVERSIDE,4,5.0,12,3.0,,1250.0,,2017-05-04 23:59:19.567749,29.918603,-90.100989,0101000020E61000005E10919A768656C0EB01F39029EB3D40
17858897,1184,3588532,Entire home/apt,,New Orleans,,BAYOU ST. JOHN,0,0.0,16,8.0,,1500.0,,2017-05-04 23:59:19.565256,29.971517,-90.083834,0101000020E6100000BE1248895D8556C00E828E56B5F83D40
875626,1184,4623358,Entire home/apt,,New Orleans,,VIEUX CARRE,1,0.0,3,1.0,,1088.0,,2017-05-04 23:59:19.562364,29.956022,-90.070096,0101000020E610000026E5EE737C8456C0AB4198DBBDF43D40
15772455,1184,27167003,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,10,5.0,12,2.0,,1499.0,,2017-05-04 23:59:19.559469,29.952648,-90.071221,0101000020E6100000757286E28E8456C08D9944BDE0F33D40
5185361,1184,25661363,Entire home/apt,,New Orleans,,MARIGNY,37,5.0,16,5.0,,1500.0,,2017-05-04 23:59:19.556760,29.964512,-90.058503,0101000020E6100000F2ED5D83BE8356C07C992842EAF63D40
16229403,1184,106058067,Entire home/apt,,New Orleans,,AUDUBON - UNIVERSITY,0,0.0,6,3.0,,1200.0,,2017-05-04 23:59:19.549469,29.921711,-90.127218,0101000020E61000009A5DF756248856C00B5D8940F5EB3D40
4440599,1184,3761479,Entire home/apt,,New Orleans,,LAKE TERRACE -  LAKE OAKS,1,0.0,10,5.0,,1350.0,,2017-05-04 23:59:19.546025,30.022906,-90.076185,0101000020E610000087DC0C37E08456C0D6E1E82ADD053E40
5558579,1184,28817034,Entire home/apt,,New Orleans,,MILAN,0,0.0,8,4.0,,1275.0,,2017-05-04 23:59:19.540208,29.929229,-90.094932,0101000020E610000002D6AA5D138656C0AA7EA5F3E1ED3D40
17138072,1184,27167003,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,11,2.0,,1199.0,,2017-05-04 23:59:19.537178,29.954788,-90.070269,0101000020E61000000C3B8C497F8456C0FE9C82FC6CF43D40
3173801,1184,10660778,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,8,5.0,16,7.0,,1095.0,,2017-05-04 23:59:17.649670,29.944948,-90.070358,0101000020E6100000C440D7BE808456C0AD6BB41CE8F13D40
13189417,1184,73810689,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,5,5.0,14,4.0,,1500.0,,2017-05-04 23:59:17.641686,29.930164,-90.07699,0101000020E61000009E077767ED8456C0A3EA573A1FEE3D40
11413315,1184,59923900,Entire home/apt,,New Orleans,,MILAN,21,5.0,12,6.0,,1100.0,,2017-05-04 23:59:17.635951,29.92834,-90.099378,0101000020E610000048FC8A355C8656C09291B3B0A7ED3D40
17015145,1184,4815812,Entire home/apt,,New Orleans,,MID-CITY,5,5.0,14,4.0,,1399.0,,2017-05-04 23:59:17.633646,29.969269,-90.087561,0101000020E6100000ECD973999A8556C0D106600322F83D40
17070070,1184,4981655,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,0,0.0,14,6.0,,1100.0,,2017-05-04 23:59:17.631378,29.93261,-90.073495,0101000020E6100000D95A5F24B48456C02DEC6987BFEE3D40
10541052,1184,13059899,Entire home/apt,,New Orleans,,MARIGNY,7,5.0,16,4.0,,1040.0,,2017-05-04 23:59:17.626686,29.963414,-90.055285,0101000020E610000066BD18CA898356C03082C64CA2F63D40
16028160,1184,45441871,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,10,5.0,10,4.0,,1079.0,,2017-05-04 23:59:17.624380,29.950623,-90.069089,0101000020E6100000DBE044F46B8456C04ED367075CF33D40
15970050,1184,28424973,Entire home/apt,,New Orleans,,BYWATER,2,0.0,14,7.0,,1250.0,,2017-05-04 23:59:17.616686,29.965275,-90.049703,0101000020E6100000D6E07D552E8356C07AA52C431CF73D40
16768244,1184,140315,Entire home/apt,,New Orleans,,SIXTH WARD - TREME - LAFITTE,6,5.0,11,3.0,,1500.0,,2017-05-04 23:59:17.614304,29.967672,-90.068107,0101000020E61000003C6876DD5B8456C04241295AB9F73D40
17383120,1184,45441871,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,4,4.5,10,4.0,,1029.0,,2017-05-04 23:59:17.612013,29.949556,-90.069005,0101000020E6100000AC90F2936A8456C078B81D1A16F33D40
902632,1184,4820643,Entire home/apt,,New Orleans,,BROADMOOR,4,5.0,7,4.0,,1000.0,,2017-05-04 23:59:15.963182,29.948254,-90.102948,0101000020E6100000124C35B3968656C01A4D2EC6C0F23D40
5125631,1184,26216554,Entire home/apt,,New Orleans,,EAST CARROLLTON,4,4.5,10,4.0,,975.0,,2017-05-04 23:59:15.957426,29.939964,-90.129433,0101000020E61000007C8159A1488856C0D76A0F7BA1F03D40
15606203,1184,6977262,Entire home/apt,,New Orleans,,MID-CITY,0,0.0,4,1.0,,1000.0,,2017-05-04 23:59:15.952869,29.975973,-90.100467,0101000020E6100000F1D4230D6E8656C06DC7D45DD9F93D40
5317895,1184,22625868,Entire home/apt,,New Orleans,,AUDUBON - UNIVERSITY,7,5.0,12,5.0,,800.0,,2017-05-04 23:59:15.950613,29.933548,-90.113334,0101000020E610000097E13FDD408756C0073F7100FDEE3D40
15374167,1184,4962900,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,1,0.0,5,2.0,,999.0,,2017-05-04 23:59:15.947628,29.953891,-90.07521,0101000020E610000042959A3DD08456C0E0F2583332F43D40
762542,1184,4020119,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,0,0.0,4,1.0,,900.0,,2017-05-04 23:59:15.944860,29.933228,-90.072871,0101000020E6100000EB7420EBA98456C024B6BB07E8EE3D40
6055120,1184,16056923,Entire home/apt,,New Orleans,,SIXTH WARD - TREME - LAFITTE,20,5.0,15,4.0,,900.0,,2017-05-04 23:59:15.941729,29.964913,-90.064896,0101000020E61000000A698D41278456C0397CD28904F73D40
15374910,1184,4962900,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,2,0.0,6,2.0,,999.0,,2017-05-04 23:59:15.939245,29.949749,-90.073005,0101000020E610000072DC291DAC8456C0A1681EC022F33D40
9641246,1184,4763702,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,5,2.0,,1000.0,,2017-05-04 23:59:15.936006,29.949435,-90.066344,0101000020E61000004B92E7FA3E8456C082AD122C0EF33D40
15374823,1184,4962900,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,2,0.0,6,2.0,,999.0,,2017-05-04 23:59:14.162057,29.951209,-90.072578,0101000020E61000002E1A321EA58456C02EA9DA6E82F33D40
15204241,1184,44500106,Entire home/apt,,New Orleans,,IRISH CHANNEL,2,0.0,8,3.0,,900.0,,2017-05-04 23:59:14.159084,29.922019,-90.083153,0101000020E61000001DE4F560528556C0664AEB6F09EC3D40
6878906,1184,36046136,Entire home/apt,,New Orleans,,VIEUX CARRE,2,0.0,9,4.0,,800.0,,2017-05-04 23:59:14.155480,29.959585,-90.06717,0101000020E61000006E5166834C8456C06FBBD05CA7F53D40
5069527,1184,16056923,Entire home/apt,,New Orleans,,SIXTH WARD - TREME - LAFITTE,6,4.5,12,5.0,,950.0,,2017-05-04 23:59:14.152045,29.965767,-90.064222,0101000020E6100000C26B97361C8456C0588E90813CF73D40
16453106,1184,1185002,Entire home/apt,,New Orleans,,CENTRAL CITY - MAGNOLIA,2,0.0,8,3.0,,1000.0,,2017-05-04 23:59:14.149091,29.9352,-90.080661,0101000020E61000000344C18C298556C01D38674469EF3D40
17734959,1184,4962900,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,5,2.0,,999.0,,2017-05-04 23:59:14.143745,29.952858,-90.071173,0101000020E6100000EDD632198E8456C062BB7B80EEF33D40
16807510,1184,111495196,Entire home/apt,,New Orleans,,CENTRAL CITY - MAGNOLIA,1,0.0,8,0.0,,800.0,,2017-05-04 23:59:14.141409,29.942222,-90.084517,0101000020E610000030BDFDB9688556C05C92037635F13D40
2364070,1184,3130631,Entire home/apt,,New Orleans,,ALGIERS POINT,2,0.0,8,3.0,,795.0,,2017-05-04 23:59:14.139192,29.949376,-90.048649,0101000020E6100000EBFEB1101D8356C0789B374E0AF33D40
2878041,1184,359611,Entire home/apt,,New Orleans,,CITY PARK,0,0.0,7,2.0,,750.0,,2017-05-04 23:59:14.136298,29.981591,-90.094489,0101000020E61000003B35971B0C8656C0460C3B8C49FB3D40
3065775,1184,4871580,Entire home/apt,,New Orleans,,CENTRAL CITY - MAGNOLIA,25,5.0,10,5.0,,1000.0,,2017-05-04 23:59:14.134176,29.939748,-90.072969,0101000020E6100000CC272B86AB8456C03E7B2E5393F03D40
16348459,1184,32223347,Entire home/apt,,New Orleans,,UPTOWN,1,0.0,8,3.0,,750.0,,2017-05-04 23:59:14.131099,29.922041,-90.111636,0101000020E61000009A43520B258756C0369204E10AEC3D40
6653866,1184,25434579,Entire home/apt,,New Orleans,,FAIRGROUNDS - BROAD,1,0.0,6,2.0,,750.0,,2017-05-04 23:59:14.126036,29.981221,-90.082907,0101000020E6100000026729594E8556C0FF25A94C31FB3D40
17120661,1184,59389003,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,0,0.0,10,3.0,,750.0,,2017-05-04 23:59:14.123813,29.935008,-90.076657,0101000020E61000009B00C3F2E78456C0957F2DAF5CEF3D40
17734829,1184,4962900,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,4,1.0,,999.0,,2017-05-04 23:59:14.121044,29.952831,-90.071776,0101000020E6100000D0285DFA978456C06F9D7FBBECF33D40
5181902,1184,26801074,Entire home/apt,,New Orleans,,WEST RIVERSIDE,3,4.5,8,4.0,,1000.0,,2017-05-04 23:59:14.118200,29.920536,-90.12084,0101000020E61000001D03B2D7BB8756C068CA4E3FA8EB3D40
537726,1184,2641920,Entire home/apt,,New Orleans,,MARIGNY,23,5.0,15,5.0,,950.0,,2017-05-04 23:59:11.188916,29.963933,-90.058301,0101000020E6100000BE141E34BB8356C001892650C4F63D40
14035761,1184,37183377,Entire home/apt,,New Orleans,,UPTOWN,15,5.0,14,4.0,,975.0,,2017-05-04 23:59:11.178284,29.928979,-90.102541,0101000020E6100000F25F2008908656C0B9AB5791D1ED3D40
8952590,1184,35732131,Entire home/apt,,New Orleans,,MILAN,34,5.0,10,5.0,,799.0,,2017-05-04 23:59:11.170327,29.93267,-90.096729,0101000020E6100000C9E4D4CE308656C0D8F50B76C3EE3D40
17319115,1184,116891876,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,1,0.0,10,5.0,,950.0,,2017-05-04 23:59:11.165694,29.933463,-90.074539,0101000020E6100000B3D1393FC58456C0AB06616EF7EE3D40
16126506,1184,103772287,Entire home/apt,,New Orleans,,SEVENTH WARD,0,0.0,4,4.0,,888.0,,2017-05-04 23:59:11.162847,29.967992,-90.065451,0101000020E6100000641F6459308456C025CADE52CEF73D40
11712083,1184,62263818,Entire home/apt,,New Orleans,,WEST RIVERSIDE,6,5.0,9,4.0,,800.0,,2017-05-04 23:59:11.160361,29.918239,-90.115973,0101000020E6100000048E041A6C8756C068E90AB611EB3D40
3775374,1184,19357840,Entire home/apt,,New Orleans,,VIEUX CARRE,29,5.0,6,2.0,,800.0,,2017-05-04 23:59:11.156851,29.954314,-90.06666,0101000020E6100000E3FC4D28448456C06D1D1CEC4DF43D40
10966938,1184,48528732,Entire home/apt,,New Orleans,,MID-CITY,3,5.0,8,4.0,,800.0,,2017-05-04 23:59:11.154058,29.975365,-90.108193,0101000020E6100000FE2955A2EC8656C0BDA94885B1F93D40
5065712,1184,11494684,Entire home/apt,,New Orleans,,AUDUBON - UNIVERSITY,14,5.0,10,5.0,,1000.0,,2017-05-04 23:59:11.150537,29.919583,-90.126689,0101000020E6100000D4F02DAC1B8856C023F59ECA69EB3D40
15771171,1184,19357840,Entire home/apt,,New Orleans,,VIEUX CARRE,2,0.0,6,2.0,,800.0,,2017-05-04 23:59:11.144119,29.952933,-90.066139,0101000020E61000005F7F129F3B8456C07847C66AF3F33D40
17144154,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,6,2.0,,899.0,,2017-05-04 23:59:11.135478,29.951854,-90.070594,0101000020E6100000CE52B29C848456C0199128B4ACF33D40
17980102,1184,123023715,Entire home/apt,,New Orleans,,CENTRAL CITY - MAGNOLIA,0,0.0,10,2.0,,1000.0,,2017-05-04 23:59:11.132780,29.931659,-90.084565,0101000020E6100000B8585183698556C02906483481EE3D40
9691054,1184,50050738,Entire home/apt,,New Orleans,,WEST RIVERSIDE,24,5.0,16,5.0,,800.0,,2017-05-04 23:59:11.129581,29.917876,-90.105237,0101000020E61000001155F833BC8656C086C8E9EBF9EA3D40
6222686,1184,219828,Entire home/apt,,New Orleans,,SIXTH WARD - TREME - LAFITTE,23,5.0,10,5.0,,850.0,,2017-05-04 23:59:11.125583,29.965734,-90.066612,0101000020E61000005B61FA5E438456C0A1A2EA573AF73D40
17144092,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,4,1.0,,899.0,,2017-05-04 23:59:09.731911,29.952756,-90.071451,0101000020E61000000E1137A7928456C05A1135D1E7F33D40
17144150,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,6,2.0,,899.0,,2017-05-04 23:59:09.728591,29.95338,-90.070206,0101000020E6100000E97E4E417E8456C015A930B610F43D40
17144153,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,6,2.0,,899.0,,2017-05-04 23:59:09.721501,29.95299,-90.069865,0101000020E6100000A4880CAB788456C0406A1327F7F33D40
17144151,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,6,2.0,,899.0,,2017-05-04 23:59:09.719025,29.951677,-90.071623,0101000020E61000000DA9A278958456C0FB5A971AA1F33D40
17144152,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,6,2.0,,899.0,,2017-05-04 23:59:09.716355,29.952146,-90.070569,0101000020E610000022C7D633848456C068041BD7BFF33D40
17144160,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,6,2.0,,899.0,,2017-05-04 23:59:09.714221,29.951752,-90.072018,0101000020E61000004BAE62F19B8456C010E7E104A6F33D40
17144093,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,4,1.0,,899.0,,2017-05-04 23:59:09.711979,29.953746,-90.071295,0101000020E61000009357E718908456C0D9B0A6B228F43D40
17144155,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,6,2.0,,899.0,,2017-05-04 23:59:09.707431,29.952087,-90.070699,0101000020E610000009371955868456C05EF23FF9BBF33D40
17144091,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,4,1.0,,899.0,,2017-05-04 23:59:09.705186,29.952452,-90.06984,0101000020E6100000F8FC3042788456C08202EFE4D3F33D40
17144149,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,6,2.0,,899.0,,2017-05-04 23:59:09.703060,29.953175,-90.070561,0101000020E6100000E0D74812848456C0645DDC4603F43D40
17144157,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,6,2.0,,899.0,,2017-05-04 23:59:09.700825,29.953031,-90.070644,0101000020E6100000276A696E858456C0FD12F1D6F9F33D40
17383220,1184,45441871,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,2,0.0,10,4.0,,929.0,,2017-05-04 23:59:09.698280,29.948993,-90.069462,0101000020E61000002594BE10728456C008228B34F1F23D40
17366232,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,4,1.0,,899.0,,2017-05-04 23:59:09.695961,29.952419,-90.069899,0101000020E61000007BC1A739798456C0CA1649BBD1F33D40
3979839,1184,20627474,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,47,5.0,12,5.0,,800.0,,2017-05-04 23:59:09.692480,29.937474,-90.072245,0101000020E61000002B137EA99F8456C0AED9CA4BFEEF3D40
16027956,1184,45441871,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,3,5.0,6,3.0,,884.0,,2017-05-04 23:59:09.690373,29.950471,-90.06778,0101000020E6100000AAD4EC81568456C0E2CB441152F33D40
16028030,1184,45441871,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,16,5.0,6,3.0,,814.0,,2017-05-04 23:59:09.687865,29.949406,-90.068238,0101000020E61000000B96EA025E8456C04DA088450CF33D40
17383359,1184,45441871,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,8,5.0,6,3.0,,734.0,,2017-05-04 23:59:09.683620,29.950414,-90.06756,0101000020E610000023A12DE7528456C019A9F7544EF33D40
17930402,1184,64302001,Entire home/apt,,New Orleans,,SEVENTH WARD,0,0.0,10,4.0,,775.0,,2017-05-04 23:59:09.680621,29.969691,-90.064134,0101000020E6100000F2237EC51A8456C0BD395CAB3DF83D40
17144040,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,8,3.0,,899.0,,2017-05-04 23:59:08.312511,29.95197,-90.071181,0101000020E61000002EC6C03A8E8456C0EBC5504EB4F33D40
17383315,1184,45441871,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,5,5.0,6,3.0,,734.0,,2017-05-04 23:59:08.310163,29.950187,-90.069294,0101000020E6100000C7F319506F8456C098158A743FF33D40
15659628,1184,19357840,Entire home/apt,,New Orleans,,VIEUX CARRE,12,5.0,6,2.0,,800.0,,2017-05-04 23:59:08.305470,29.954262,-90.066742,0101000020E610000042D13C80458456C0C8D0B1834AF43D40
7143448,1184,20627474,Entire home/apt,,New Orleans,,CENTRAL CITY - MAGNOLIA,23,5.0,8,3.0,,800.0,,2017-05-04 23:59:08.303255,29.934501,-90.084837,0101000020E6100000681F2BF86D8556C04D1421753BEF3D40
9348864,1184,4605202,Entire home/apt,,New Orleans,,SIXTH WARD - TREME - LAFITTE,35,5.0,16,4.0,,849.0,,2017-05-04 23:59:08.297809,29.966205,-90.067105,0101000020E61000007A19C5724B8456C04F3BFC3559F73D40
17144095,1184,114353388,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,4,1.0,,899.0,,2017-05-04 23:59:08.294899,29.952878,-90.069113,0101000020E61000009FAEEE586C8456C0F01307D0EFF33D40
13590725,1184,78437848,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,22,5.0,16,5.0,,750.0,,2017-05-04 23:59:08.291685,29.928608,-90.077641,0101000020E61000000AF5F411F88456C0D1CDFE40B9ED3D40
11691034,1184,2386097,Entire home/apt,,New Orleans,,MARLYVILLE - FONTAINBLEAU,6,5.0,8,3.0,,749.0,,2017-05-04 23:59:08.288558,29.956363,-90.119553,0101000020E6100000E048A0C1A68756C0BD1AA034D4F43D40
13334507,1184,64302001,Entire home/apt,,New Orleans,,SEVENTH WARD,19,4.5,16,5.0,,750.0,,2017-05-04 23:59:08.282844,29.96925,-90.064914,0101000020E61000005DC30C8D278456C0E3A59BC420F83D40
3528642,1184,17763825,Entire home/apt,,New Orleans,,LEONIDAS - WEST CARROLLTON,15,4.5,10,5.0,,800.0,,2017-05-04 23:59:08.280361,29.94841,-90.129843,0101000020E610000054A703594F8856C009336DFFCAF23D40
10857435,1184,48867013,Entire home/apt,,New Orleans,,LEONIDAS - WEST CARROLLTON,11,5.0,10,5.0,,800.0,,2017-05-04 23:59:08.276990,29.951182,-90.132847,0101000020E6100000CA17B490808856C03B8BDEA980F33D40
16027863,1184,45441871,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,11,5.0,6,3.0,,784.0,,2017-05-04 23:59:08.274995,29.949529,-90.069727,0101000020E61000007C293C68768456C0849A215514F33D40
10414233,1184,39343592,Entire home/apt,,New Orleans,,AUDUBON - UNIVERSITY,3,5.0,8,4.0,,800.0,,2017-05-04 23:59:08.272275,29.92413,-90.125765,0101000020E6100000D07EA4880C8856C0A3409FC893EC3D40
18320490,1184,27664444,Entire home/apt,,New Orleans,,MARIGNY,0,0.0,8,0.0,,1000.0,,2017-05-04 23:59:08.269964,29.965395,-90.056209,0101000020E61000006A2FA2ED988356C0D0B8702024F73D40
12085766,1184,64776954,Entire home/apt,,New Orleans,,SIXTH WARD - TREME - LAFITTE,0,0.0,9,4.0,,800.0,,2017-05-04 23:59:06.507111,29.970287,-90.076602,0101000020E6100000B933130CE78456C0E4BB94BA64F83D40
