room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1962403,4006393,Entire home/apt,,BYWATER,1,5.0,,3.0,1000.0,7.0,29.964448,-90.051308,2015-11-20 05:29:07.661202
5082642,5338600,Entire home/apt,,MID-CITY,26,5.0,,2.0,200.0,1.0,29.970127,-90.096345,2015-11-20 02:34:01.489682
3066144,5139385,Entire home/apt,,SEVENTH WARD,3,5.0,,2.0,230.0,3.0,29.973886,-90.074856,2015-11-19 16:35:13.843078
8809628,10181930,Entire home/apt,,SIXTH WARD - TREME - LAFITTE,0,,,6.0,450.0,1.0,29.968306,-90.072711,2015-11-19 15:21:26.873926
1551537,7940441,Entire home/apt,,MARIGNY,29,5.0,4.0,2.0,275.0,3.0,29.964604,-90.054744,2015-11-20 07:24:45.207699
4455851,6753577,Entire home/apt,,SIXTH WARD - TREME - LAFITTE,38,4.5,,2.0,150.0,1.0,29.966578,-90.066347,2015-11-20 08:47:20.505615
8429757,42488729,Entire home/apt,,LAKEVIEW,0,,3.0,2.0,280.0,1.0,30.011064,-90.112193,2015-11-20 09:33:39.763893
7125067,16972410,Private room,,BAYOU ST. JOHN,6,4.0,2.0,1.0,75.0,2.0,29.975145,-90.078931,2015-11-19 11:10:13.069282
6526712,12641865,Private room,,ST.  ANTHONY,1,5.0,2.0,1.0,85.0,1.0,30.022555,-90.062128,2015-11-19 08:08:51.559244
4428573,2043677,Entire home/apt,,SEVENTH WARD,13,4.5,,2.0,200.0,2.0,29.97873,-90.058278,2015-11-19 22:30:18.477542
6065881,31485322,Private room,,GARDEN DISTRICT,1,5.0,2.0,1.0,60.0,2.0,29.926641,-90.081756,2015-11-19 23:54:02.932750
1283353,5316723,Entire home/apt,,ST. CLAUDE,125,4.5,5.0,1.0,98.0,1.0,29.965624,-90.036416,2015-11-19 18:01:53.259218
8133422,19184771,Entire home/apt,,ALGIERS POINT,5,5.0,2.0,1.0,55.0,2.0,29.949308,-90.047675,2015-11-19 11:15:46.977059
843991,4248808,Entire home/apt,,LEONIDAS - WEST CARROLLTON,14,5.0,,6.0,725.0,3.0,29.944532,-90.135246,2015-11-19 17:43:24.507092
4943034,12908903,Private room,,LAKEVIEW,0,,2.0,1.0,225.0,1.0,29.999575,-90.101792,2015-11-19 14:04:19.484835
6100213,5139385,Entire home/apt,,SIXTH WARD - TREME - LAFITTE,6,4.5,4.0,2.0,200.0,1.0,29.972872,-90.074943,2015-11-20 04:39:23.208651
3465996,2430873,Entire home/apt,,SIXTH WARD - TREME - LAFITTE,39,4.5,4.0,1.0,145.0,2.0,29.966992,-90.066074,2015-11-20 01:52:28.337814
1116870,2110240,Entire home/apt,,WEST RIVERSIDE,24,5.0,,2.0,185.0,2.0,29.917506,-90.118674,2015-11-19 12:55:29.276942
2242621,10847245,Entire home/apt,,UPTOWN,60,5.0,2.0,1.0,125.0,3.0,29.928208,-90.110598,2015-11-20 01:38:50.460831
2612750,10572661,Entire home/apt,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,14,5.0,2.0,1.0,109.0,2.0,29.938293,-90.074033,2015-11-20 06:41:08.662527
240473,681237,Entire home/apt,,LEONIDAS - WEST CARROLLTON,7,4.5,4.0,2.0,195.0,2.0,29.953244,-90.123191,2015-11-19 20:13:53.666861
905404,4843604,Private room,,ALGIERS POINT,0,,,1.0,200.0,14.0,29.951313,-90.047768,2015-11-20 03:00:50.056027
1614892,8596036,Private room,,CITY PARK,3,5.0,4.0,1.0,120.0,2.0,29.979509,-90.091025,2015-11-19 08:24:03.518829
4013485,6027394,Entire home/apt,,GENTILLY TERRACE,31,5.0,,3.0,149.0,2.0,30.005154,-90.055614,2015-11-20 05:02:06.847279
901827,4807748,Entire home/apt,,CENTRAL CITY - MAGNOLIA,80,5.0,5.0,2.0,170.0,2.0,29.935728,-90.076614,2015-11-19 05:10:30.195163
7093283,37178203,Entire home/apt,,CENTRAL BUSINESS DISTRICT,4,5.0,4.0,0.0,145.0,,29.950268,-90.07217,2015-11-20 06:04:05.993160
90806,485705,Entire home/apt,,MID-CITY,63,5.0,3.0,1.0,124.0,4.0,29.972866,-90.101881,2015-11-20 03:46:10.297720
6763760,27238461,Private room,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,1,5.0,2.0,1.0,275.0,1.0,29.933547,-90.066136,2015-11-19 09:17:10.003137
6233884,15582862,Entire home/apt,,FILLMORE,12,4.5,,2.0,125.0,2.0,30.000604,-90.074364,2015-11-19 04:14:21.772369
6314755,32852505,Entire home/apt,,AUDUBON - UNIVERSITY,1,5.0,,2.0,175.0,3.0,29.92284,-90.121686,2015-11-19 08:39:06.628542
2510039,4823282,Entire home/apt,,VIEUX CARRE,42,4.0,4.0,2.0,200.0,2.0,29.958497,-90.068178,2015-11-19 20:21:10.756829
2256191,10877557,Entire home/apt,,CENTRAL CITY - MAGNOLIA,11,5.0,4.0,2.0,225.0,1.0,29.942126,-90.077127,2015-11-19 13:36:26.690275
7899738,40896677,Entire home/apt,,VIEUX CARRE,13,4.5,2.0,0.0,95.0,2.0,29.959919,-90.061838,2015-11-19 06:58:00.566458
2539993,2577149,Entire home/apt,,MILAN,34,4.5,,2.0,130.0,3.0,29.929279,-90.093613,2015-11-20 08:56:27.704523
7278059,38106646,Private room,,MARIGNY,14,5.0,3.0,1.0,95.0,2.0,29.965935,-90.054954,2015-11-19 10:21:54.769041
4924338,22581070,Entire home/apt,,LEONIDAS - WEST CARROLLTON,0,,,2.0,200.0,2.0,29.954963,-90.124757,2015-11-20 06:57:48.400043
7637552,34634859,Private room,,CENTRAL CITY - MAGNOLIA,18,5.0,2.0,1.0,60.0,2.0,29.941122,-90.081423,2015-11-20 04:05:29.902000
6019373,25684584,Entire home/apt,,ST. ROCH,9,4.5,,4.0,750.0,3.0,29.971775,-90.056522,2015-11-19 14:47:54.704665
6591146,3636631,Entire home/apt,,MILAN,2,5.0,,3.0,600.0,5.0,29.927668,-90.097693,2015-11-19 19:22:13.428501
5171788,5758672,Entire home/apt,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,4,5.0,4.0,1.0,229.0,2.0,29.936352,-90.074735,2015-11-19 23:15:24.486527
5478872,28412027,Entire home/apt,,MARIGNY,18,4.5,4.0,1.0,250.0,1.0,29.966328,-90.06274,2015-11-20 09:48:55.273769
7795255,41029081,Private room,,AUDUBON - UNIVERSITY,2,2.0,2.0,1.0,75.0,2.0,29.939387,-90.110537,2015-11-19 11:45:25.574720
6853090,32083274,Entire home/apt,,MARIGNY,0,,2.0,1.0,125.0,1.0,29.967238,-90.061231,2015-11-19 21:17:01.074270
7760532,40806705,Private room,,MARIGNY,1,5.0,4.0,1.0,199.0,3.0,29.964637,-90.057447,2015-11-19 05:30:28.813808
6169500,31652499,Entire home/apt,,FRERET,3,5.0,,4.0,800.0,1.0,29.93752,-90.109429,2015-11-19 22:15:13.519674
2893673,6794399,Private room,,MID-CITY,2,5.0,2.0,1.0,75.0,1.0,29.973324,-90.101046,2015-11-20 00:28:43.900858
3067602,15611058,Private room,,VIEUX CARRE,18,5.0,2.0,1.0,189.0,1.0,29.960806,-90.062954,2015-11-19 17:40:30.626593
891786,4738072,Entire home/apt,,WEST RIVERSIDE,0,,4.0,1.0,650.0,3.0,29.916616,-90.12225,2015-11-19 12:56:33.647698
5616182,28683248,Entire home/apt,,FAIRGROUNDS - BROAD,0,,4.0,1.0,115.0,1.0,29.987256,-90.070615,2015-11-19 14:23:22.444308
