room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12286328,746673,Shared room,,Asheville,18,4.5,6,1.0,25.0,,35.579159,-82.596392,2017-03-10 19:23:59.807053
12989718,746673,Shared room,,Asheville,10,4.5,4,1.0,25.0,,35.578063,-82.596607,2017-03-10 19:23:59.804971
6765734,746673,Shared room,,Asheville,41,4.5,5,1.0,25.0,,35.57812,-82.594802,2017-03-10 19:23:59.802467
156926,746673,Shared room,,Asheville,140,4.5,6,1.0,25.0,,35.577755,-82.594996,2017-03-10 19:23:59.800131
16185806,48579050,Shared room,,Asheville,5,4.5,2,1.0,20.0,,35.48385,-82.528027,2017-03-10 19:23:59.796595
1475299,1566145,Entire home/apt,,Asheville,15,5.0,5,3.0,265.0,,35.644548,-82.526513,2017-03-10 19:20:42.169635
1223683,427027,Entire home/apt,,Asheville,42,4.5,6,1.0,265.0,,35.597682,-82.553911,2017-03-10 19:20:36.808585
3445948,3079174,Entire home/apt,,Asheville,51,4.5,4,2.0,250.0,,35.605593,-82.550065,2017-03-10 19:20:35.585806
16937982,96187307,Entire home/apt,,Asheville,0,0.0,5,2.0,275.0,,35.563114,-82.539456,2017-03-10 19:20:35.583560
6227094,32297877,Entire home/apt,,Asheville,58,5.0,4,2.0,99.0,,35.578191,-82.477126,2017-03-10 19:20:07.442441
6180513,32054468,Entire home/apt,,Asheville,15,4.5,4,2.0,219.0,,35.593379,-82.560817,2017-03-10 19:19:50.333279
6540096,16526258,Entire home/apt,,Asheville,9,5.0,6,3.0,250.0,,35.628359,-82.572178,2017-03-10 19:19:50.323668
3439245,17308817,Entire home/apt,,Asheville,54,4.5,6,3.0,245.0,,35.600612,-82.558571,2017-03-10 19:19:47.445808
2326086,2307713,Entire home/apt,,Asheville,99,5.0,4,1.0,129.0,,35.596518,-82.552328,2017-03-10 19:19:32.207458
14757919,13282355,Entire home/apt,,Asheville,1,0.0,4,1.0,118.0,,35.59793,-82.566901,2017-03-10 19:19:25.303700
1297717,614610,Entire home/apt,,Asheville,77,4.5,3,1.0,89.0,,35.622772,-82.502147,2017-03-10 19:19:23.443380
14430828,19598083,Entire home/apt,,Asheville,9,5.0,4,1.0,90.0,,35.575782,-82.578004,2017-03-10 19:19:20.873483
8813084,2044026,Entire home/apt,,Asheville,11,5.0,4,2.0,400.0,,35.604805,-82.57449,2017-03-10 19:19:12.828048
5481195,28424329,Entire home/apt,,Asheville,47,5.0,6,2.0,350.0,,35.619372,-82.550708,2017-03-10 19:19:11.783385
17305431,96187307,Entire home/apt,,Asheville,0,0.0,12,3.0,350.0,,35.5659,-82.543817,2017-03-10 19:19:11.762484
1275224,379759,Entire home/apt,,Asheville,140,5.0,4,2.0,225.0,,35.581418,-82.538249,2017-03-10 19:19:07.092315
3868452,19697970,Entire home/apt,,Formerly ETJ,81,5.0,6,3.0,225.0,,35.613092,-82.596877,2017-03-10 19:19:07.082707
6419437,28782478,Entire home/apt,,Asheville,6,5.0,6,3.0,200.0,,35.582973,-82.589448,2017-03-10 19:19:02.945139
16832848,81192738,Entire home/apt,,Asheville,0,0.0,6,2.0,200.0,,35.58136,-82.570195,2017-03-10 19:19:02.936747
14523242,35166807,Entire home/apt,,Formerly ETJ,11,5.0,6,3.0,184.0,,35.52436,-82.616609,2017-03-10 19:19:01.692572
12711954,48937991,Entire home/apt,,Formerly ETJ,0,0.0,6,4.0,195.0,,35.554349,-82.489853,2017-03-10 19:19:01.684962
10524188,28629826,Entire home/apt,,Asheville,7,5.0,4,1.0,195.0,,35.595579,-82.553836,2017-03-10 19:19:01.672403
13606248,78726475,Entire home/apt,,Asheville,15,4.5,6,2.0,185.0,,35.591726,-82.558242,2017-03-10 19:18:59.986266
16141463,9216883,Entire home/apt,,Asheville,20,5.0,8,4.0,199.0,,35.585602,-82.484984,2017-03-10 19:18:59.971939
5144212,6074062,Entire home/apt,,Asheville,147,5.0,4,0.0,185.0,,35.596607,-82.552951,2017-03-10 19:18:59.966816
17554056,42391889,Entire home/apt,,Asheville,0,0.0,4,2.0,185.0,,35.578638,-82.602752,2017-03-10 19:18:59.961449
17618702,71812166,Entire home/apt,,Asheville,0,0.0,6,3.0,150.0,,35.556498,-82.601824,2017-03-10 19:18:59.289462
15469734,3982820,Entire home/apt,,Asheville,7,5.0,8,3.0,150.0,,35.578203,-82.595826,2017-03-10 19:18:59.281465
4815479,1329460,Entire home/apt,,Asheville,0,0.0,3,1.0,175.0,,35.602649,-82.556568,2017-03-10 19:18:58.238836
817865,4295819,Entire home/apt,,Richmond Hill,24,5.0,6,2.0,160.0,,35.617139,-82.588357,2017-03-10 19:18:58.231428
12871394,7610213,Entire home/apt,,Asheville,34,5.0,4,1.0,150.0,,35.565897,-82.543071,2017-03-10 19:18:56.858436
1956037,10110069,Entire home/apt,,Asheville,81,5.0,6,2.0,150.0,,35.617676,-82.559274,2017-03-10 19:18:55.272630
9234967,48002359,Entire home/apt,,Asheville,46,5.0,4,1.0,145.0,,35.605411,-82.575243,2017-03-10 19:18:54.075361
12188215,7938475,Entire home/apt,,Asheville,27,5.0,4,1.0,150.0,,35.566201,-82.541151,2017-03-10 19:18:54.067407
14489067,45315603,Entire home/apt,,Formerly ETJ,4,5.0,3,1.0,125.0,,35.539783,-82.659253,2017-03-10 19:18:49.790600
2454666,10240937,Entire home/apt,,Asheville,88,5.0,4,2.0,140.0,,35.579427,-82.586816,2017-03-10 19:18:48.586298
5792634,30051509,Entire home/apt,,Asheville,38,5.0,5,3.0,140.0,,35.573066,-82.592665,2017-03-10 19:18:47.711927
16879450,29598359,Entire home/apt,,Asheville,2,0.0,6,3.0,130.0,,35.561665,-82.509706,2017-03-10 19:18:47.699139
2751374,1994122,Entire home/apt,,Formerly ETJ,123,5.0,4,2.0,125.0,,35.611935,-82.525221,2017-03-10 19:18:47.687119
16846899,112183018,Entire home/apt,,Asheville,2,0.0,5,1.0,125.0,,35.607948,-82.560864,2017-03-10 19:18:47.678881
6415234,19960302,Entire home/apt,,Asheville,19,5.0,2,1.0,125.0,,35.601971,-82.553823,2017-03-10 19:18:46.547144
14841361,4911428,Entire home/apt,,Asheville,12,5.0,4,2.0,125.0,,35.571975,-82.564645,2017-03-10 19:18:46.536941
16147877,27942972,Entire home/apt,,Asheville,9,5.0,4,2.0,125.0,,35.579034,-82.533316,2017-03-10 19:18:45.180050
13093999,11307909,Entire home/apt,,Formerly ETJ,13,5.0,2,0.0,109.0,,35.609148,-82.511549,2017-03-10 19:18:43.098175
1851921,1816805,Entire home/apt,,Asheville,3,5.0,2,1.0,100.0,,35.593874,-82.543274,2017-03-10 19:18:33.988097
3868910,19977236,Entire home/apt,,Asheville,142,4.5,3,1.0,120.0,,35.591573,-82.566731,2017-03-10 19:18:33.962452
15191367,64741123,Entire home/apt,,Asheville,31,5.0,2,1.0,119.0,,35.611123,-82.551064,2017-03-10 19:18:31.495056
7546626,9624164,Entire home/apt,,Formerly ETJ,32,5.0,4,2.0,115.0,,35.590452,-82.620312,2017-03-10 19:18:31.488815
436476,478398,Entire home/apt,,Asheville,161,5.0,2,1.0,119.0,,35.601824,-82.561737,2017-03-10 19:18:28.827204
13744589,63893801,Entire home/apt,,Asheville,51,5.0,4,2.0,115.0,,35.580194,-82.585144,2017-03-10 19:18:28.809569
7418991,23092470,Entire home/apt,,Asheville,149,5.0,4,0.0,117.0,,35.591402,-82.554448,2017-03-10 19:18:28.805613
6214161,2824848,Entire home/apt,,Asheville,14,5.0,4,2.0,95.0,,35.571641,-82.605396,2017-03-10 19:18:27.115037
14167740,85734110,Entire home/apt,,Asheville,6,4.5,2,1.0,85.0,,35.569215,-82.599563,2017-03-10 19:18:25.675524
11811039,2566529,Entire home/apt,,Asheville,30,5.0,4,1.0,95.0,,35.641244,-82.573081,2017-03-10 19:18:25.669085
9651170,44879974,Entire home/apt,,Asheville,37,5.0,2,1.0,99.0,,35.586153,-82.490876,2017-03-10 19:18:24.423735
12707486,44629422,Entire home/apt,,Asheville,22,4.5,2,1.0,89.0,,35.596244,-82.558778,2017-03-10 19:18:24.413200
16346568,61567533,Entire home/apt,,Asheville,4,4.0,7,3.0,99.0,,35.608028,-82.551555,2017-03-10 19:18:24.410017
17634518,119933520,Entire home/apt,,Asheville,0,0.0,3,1.0,98.0,,35.575616,-82.569758,2017-03-10 19:18:23.318017
13734324,3655003,Entire home/apt,,Asheville,13,4.5,6,1.0,90.0,,35.563876,-82.506273,2017-03-10 19:18:23.306913
7853605,2707302,Entire home/apt,,Asheville,85,5.0,2,1.0,85.0,,35.539375,-82.524904,2017-03-10 19:18:21.888521
8721288,45774017,Entire home/apt,,Formerly ETJ,63,5.0,5,2.0,100.0,,35.552577,-82.509424,2017-03-10 19:18:21.879503
7665386,40234911,Entire home/apt,,Asheville,79,4.5,4,1.0,85.0,,35.579071,-82.594233,2017-03-10 19:18:20.155400
13136198,71564543,Entire home/apt,,Asheville,37,5.0,4,1.0,89.0,,35.575056,-82.610244,2017-03-10 19:18:20.130788
8282917,12054902,Entire home/apt,,Asheville,91,5.0,2,1.0,98.0,,35.58204,-82.573301,2017-03-10 19:18:18.831735
14334104,52167435,Entire home/apt,,Asheville,11,4.5,3,1.0,89.0,,35.587523,-82.534273,2017-03-10 19:18:18.826072
9935590,14320569,Entire home/apt,,Asheville,15,5.0,2,2.0,95.0,,35.576092,-82.597774,2017-03-10 19:18:18.822924
326772,1178227,Entire home/apt,,Formerly ETJ,37,5.0,4,1.0,98.0,,35.553264,-82.491391,2017-03-10 19:18:17.300053
1578831,6618494,Entire home/apt,,Asheville,116,4.5,2,1.0,79.0,,35.606026,-82.553618,2017-03-10 19:18:15.340744
13358623,33764833,Entire home/apt,,Asheville,6,5.0,2,1.0,70.0,,35.578643,-82.540323,2017-03-10 19:18:14.140869
15820363,80125608,Entire home/apt,,Asheville,8,4.5,2,1.0,80.0,,35.595969,-82.51045,2017-03-10 19:18:14.118884
9442229,12574134,Entire home/apt,,Asheville,112,5.0,5,1.0,80.0,,35.57183,-82.592117,2017-03-10 19:18:12.489067
15886048,8625251,Entire home/apt,,Asheville,1,0.0,2,1.0,69.0,,35.580882,-82.480528,2017-03-10 19:18:12.484182
13170105,7526188,Entire home/apt,,Asheville,0,0.0,4,2.0,80.0,,35.57598,-82.607408,2017-03-10 19:18:11.588377
3319125,7657510,Entire home/apt,,Asheville,36,4.5,2,0.0,42.0,,35.591435,-82.596448,2017-03-10 19:18:08.550419
1243512,427027,Entire home/apt,,Asheville,24,5.0,16,10.0,2222.0,,35.598206,-82.552741,2017-03-10 19:18:05.994678
4907244,4898847,Entire home/apt,,Asheville,20,5.0,12,6.0,850.0,,35.599858,-82.557262,2017-03-10 19:18:04.010563
14884802,6074062,Entire home/apt,,Asheville,16,5.0,11,4.0,550.0,,35.594909,-82.555177,2017-03-10 19:18:03.456285
7366555,1575477,Entire home/apt,,Asheville,2,0.0,11,5.0,450.0,,35.626935,-82.544069,2017-03-10 19:18:01.799342
80905,427027,Entire home/apt,,Asheville,64,4.5,4,1.0,315.0,,35.597006,-82.55237,2017-03-10 19:18:01.792977
990426,427027,Entire home/apt,,Asheville,31,4.5,6,2.0,315.0,,35.5985,-82.552424,2017-03-10 19:18:00.938337
8266788,1686503,Entire home/apt,,Asheville,12,4.5,8,4.0,400.0,,35.57594,-82.544842,2017-03-10 19:18:00.934444
16937957,96187307,Entire home/apt,,Formerly ETJ,0,0.0,10,3.0,350.0,,35.610273,-82.522462,2017-03-10 19:18:00.924299
16937972,96187307,Entire home/apt,,Asheville,0,0.0,6,2.0,375.0,,35.593121,-82.55265,2017-03-10 19:18:00.914725
4226713,21935451,Entire home/apt,,Asheville,44,5.0,10,5.0,475.0,,35.617698,-82.505003,2017-03-10 19:18:00.910389
16607736,397780,Entire home/apt,,Asheville,0,0.0,3,2.0,350.0,,35.591125,-82.551422,2017-03-10 19:18:00.900679
1583423,427027,Entire home/apt,,Asheville,31,5.0,4,2.0,305.0,,35.598404,-82.552269,2017-03-10 19:18:00.024536
3984596,8260778,Entire home/apt,,Asheville,70,4.5,13,5.0,350.0,,35.574894,-82.571718,2017-03-10 19:17:59.996506
1843828,9617701,Entire home/apt,,Asheville,44,5.0,6,2.0,216.0,,35.647518,-82.530905,2017-03-10 19:17:54.277109
14672298,5704967,Entire home/apt,,Asheville,14,5.0,8,2.0,220.0,,35.591354,-82.563903,2017-03-10 19:17:54.272821
6741903,8120727,Entire home/apt,,Asheville,40,5.0,6,3.0,299.0,,35.569047,-82.595798,2017-03-10 19:17:53.595129
15358166,98016924,Entire home/apt,,Asheville,15,5.0,5,2.0,295.0,,35.596513,-82.553182,2017-03-10 19:17:53.588926
15062612,86748234,Entire home/apt,,Formerly ETJ,3,5.0,8,3.0,229.0,,35.542647,-82.513743,2017-03-10 19:17:53.585824
15282347,97256862,Entire home/apt,,Asheville,19,5.0,7,3.0,250.0,,35.611997,-82.549634,2017-03-10 19:17:53.582374
433646,1931430,Entire home/apt,,Asheville,78,4.5,6,2.0,250.0,,35.577714,-82.560942,2017-03-10 19:17:53.579453
9794899,50478143,Entire home/apt,,Asheville,12,5.0,4,1.0,205.0,,35.595199,-82.553883,2017-03-10 19:17:53.575786
16446590,427027,Entire home/apt,,Asheville,2,0.0,2,0.0,290.0,,35.597559,-82.552927,2017-03-10 19:17:53.573507
14369955,20134735,Entire home/apt,,Asheville,10,5.0,4,1.0,250.0,,35.595423,-82.552912,2017-03-10 19:17:53.570399
12266103,24707668,Entire home/apt,,Asheville,11,5.0,4,2.0,240.0,,35.60282,-82.539831,2017-03-10 19:17:53.564264
16003488,46001530,Entire home/apt,,Asheville,3,5.0,4,1.0,250.0,,35.592057,-82.556568,2017-03-10 19:17:53.562144
5333015,27580922,Entire home/apt,,Asheville,24,5.0,5,1.0,250.0,,35.566534,-82.544751,2017-03-10 19:17:53.558537
15083757,16207642,Entire home/apt,,Asheville,14,5.0,3,1.0,210.0,,35.607933,-82.560447,2017-03-10 19:17:53.553503
14487885,78726475,Entire home/apt,,Asheville,15,5.0,8,3.0,209.0,,35.592116,-82.557944,2017-03-10 19:17:53.550378
971003,5306734,Entire home/apt,,Asheville,83,5.0,4,2.0,245.0,,35.604226,-82.571537,2017-03-10 19:17:53.546953
8664712,45522770,Entire home/apt,,Asheville,48,5.0,2,1.0,250.0,,35.59969,-82.559864,2017-03-10 19:17:53.543694
13524286,32054468,Entire home/apt,,Asheville,2,0.0,4,2.0,219.0,,35.593451,-82.561492,2017-03-10 19:17:52.620955
15507809,89335658,Entire home/apt,,Asheville,4,5.0,2,2.0,225.0,,35.590912,-82.553448,2017-03-10 19:17:52.615125
5507900,28567369,Entire home/apt,,Asheville,15,5.0,5,2.0,300.0,,35.595262,-82.554166,2017-03-10 19:17:52.612124
7853266,41383768,Entire home/apt,,Asheville,13,5.0,6,3.0,225.0,,35.571253,-82.570386,2017-03-10 19:17:52.606999
15481467,9189011,Entire home/apt,,Asheville,16,5.0,4,2.0,295.0,,35.599297,-82.555995,2017-03-10 19:17:52.604613
291937,397780,Entire home/apt,,Asheville,109,5.0,2,1.0,250.0,,35.590865,-82.551427,2017-03-10 19:17:52.601787
16937975,96187307,Entire home/apt,,Asheville,0,0.0,4,1.0,275.0,,35.593818,-82.553443,2017-03-10 19:17:52.596434
17342723,15354574,Entire home/apt,,Asheville,0,0.0,10,3.0,235.0,,35.602354,-82.575816,2017-03-10 19:17:52.591283
706115,3605290,Entire home/apt,,Asheville,236,5.0,4,2.0,250.0,,35.597645,-82.556443,2017-03-10 19:17:52.587571
12069539,1253750,Entire home/apt,,Asheville,2,0.0,12,6.0,250.0,,35.566253,-82.608363,2017-03-10 19:17:52.584734
10065684,51648213,Entire home/apt,,Asheville,0,0.0,8,3.0,299.0,,35.605818,-82.543144,2017-03-10 19:17:52.578292
16587446,78507878,Entire home/apt,,Asheville,10,5.0,6,2.0,250.0,,35.595486,-82.552881,2017-03-10 19:17:52.576115
14782142,8939051,Entire home/apt,,Asheville,9,5.0,8,4.0,300.0,,35.579232,-82.544554,2017-03-10 19:17:52.573001
12625582,39878805,Entire home/apt,,Asheville,2,0.0,6,2.0,200.0,,35.583348,-82.51688,2017-03-10 19:17:51.526050
304379,1566145,Entire home/apt,,Asheville,19,5.0,4,0.0,189.0,,35.644529,-82.525859,2017-03-10 19:17:51.522994
3893957,20153731,Entire home/apt,,Asheville,11,5.0,5,3.0,195.0,,35.631442,-82.571709,2017-03-10 19:17:51.519959
4515772,17363326,Entire home/apt,,Asheville,63,5.0,3,2.0,200.0,,35.591906,-82.544881,2017-03-10 19:17:50.686268
10263107,52768352,Entire home/apt,,Asheville,4,5.0,2,1.0,199.0,,35.598714,-82.561365,2017-03-10 19:17:50.683132
5464591,28342264,Entire home/apt,,Asheville,68,5.0,4,2.0,200.0,,35.575104,-82.596862,2017-03-10 19:17:50.680502
5231708,27076457,Entire home/apt,,Asheville,41,5.0,6,3.0,200.0,,35.573429,-82.612333,2017-03-10 19:17:50.673571
2209375,2596933,Entire home/apt,,Asheville,75,4.5,6,2.0,199.0,,35.601299,-82.556343,2017-03-10 19:17:50.666558
13186091,51831860,Entire home/apt,,Asheville,22,5.0,2,1.0,200.0,,35.585715,-82.569957,2017-03-10 19:17:50.662291
10140699,7528625,Entire home/apt,,Asheville,27,4.5,6,3.0,200.0,,35.606727,-82.557165,2017-03-10 19:17:50.648538
1499885,8015116,Entire home/apt,,Asheville,166,5.0,2,0.0,192.0,,35.595395,-82.552523,2017-03-10 19:17:50.086469
632766,3148082,Entire home/apt,,Asheville,10,5.0,4,2.0,195.0,,35.604605,-82.565179,2017-03-10 19:17:50.078483
15181949,78726475,Entire home/apt,,Asheville,8,5.0,6,2.0,189.0,,35.592817,-82.559329,2017-03-10 19:17:50.076174
13731959,2600734,Entire home/apt,,Asheville,32,5.0,7,3.0,190.0,,35.586399,-82.574795,2017-03-10 19:17:50.071245
8673686,11982753,Entire home/apt,,Asheville,105,5.0,4,2.0,199.0,,35.590772,-82.558955,2017-03-10 19:17:50.068793
16722395,58608311,Entire home/apt,,Asheville,4,5.0,5,2.0,185.0,,35.590521,-82.563243,2017-03-10 19:17:50.066494
9464561,14338375,Entire home/apt,,Asheville,71,5.0,2,1.0,200.0,,35.596391,-82.552633,2017-03-10 19:17:50.062114
15192947,21014952,Entire home/apt,,Asheville,16,5.0,2,1.0,185.0,,35.581538,-82.577569,2017-03-10 19:17:50.059901
13231021,14764795,Entire home/apt,,Formerly ETJ,4,5.0,6,3.0,195.0,,35.557388,-82.491413,2017-03-10 19:17:50.056503
8265544,43536753,Entire home/apt,,Asheville,101,5.0,6,3.0,182.0,,35.541283,-82.599051,2017-03-10 19:17:50.050646
4174356,11982753,Entire home/apt,,Asheville,184,5.0,4,2.0,199.0,,35.590402,-82.558198,2017-03-10 19:17:50.044937
3655370,614610,Entire home/apt,,Asheville,8,4.5,4,2.0,159.0,,35.622599,-82.504173,2017-03-10 19:17:49.384046
4510499,14079532,Entire home/apt,,Asheville,0,0.0,4,3.0,150.0,,35.575639,-82.541495,2017-03-10 19:17:49.374131
5917606,4802724,Entire home/apt,,Asheville,0,0.0,4,2.0,150.0,,35.60987,-82.547886,2017-03-10 19:17:48.933675
12824241,21460086,Entire home/apt,,Asheville,21,5.0,5,2.0,145.0,,35.597612,-82.512063,2017-03-10 19:17:48.923268
16583758,35166807,Entire home/apt,,Formerly ETJ,0,0.0,6,3.0,150.0,,35.523378,-82.615924,2017-03-10 19:17:48.915207
8008802,3379265,Entire home/apt,,Asheville,0,0.0,6,3.0,150.0,,35.567121,-82.574458,2017-03-10 19:17:48.901106
768598,4054572,Entire home/apt,,Asheville,68,5.0,2,1.0,150.0,,35.583664,-82.578698,2017-03-10 19:17:48.895566
209068,1029919,Entire home/apt,,Asheville,50,5.0,4,1.0,150.0,,35.61856,-82.552759,2017-03-10 19:17:48.891542
16434131,107756780,Entire home/apt,,Asheville,3,5.0,4,1.0,155.0,,35.605619,-82.549081,2017-03-10 19:17:48.183643
9967584,17846163,Entire home/apt,,Asheville,7,5.0,7,3.0,150.0,,35.570575,-82.615971,2017-03-10 19:17:48.180619
6464780,33764833,Entire home/apt,,Asheville,4,5.0,5,2.0,150.0,,35.576871,-82.54171,2017-03-10 19:17:48.178329
12144656,43818498,Entire home/apt,,Formerly ETJ,22,5.0,4,2.0,175.0,,35.616627,-82.598961,2017-03-10 19:17:48.175173
13333422,75476230,Entire home/apt,,Asheville,15,5.0,3,1.0,160.0,,35.573142,-82.57685,2017-03-10 19:17:48.164802
13348419,57640272,Entire home/apt,,Asheville,18,4.5,4,1.0,145.0,,35.633765,-82.566817,2017-03-10 19:17:48.158040
15529984,68810469,Entire home/apt,,Asheville,8,5.0,4,2.0,147.0,,35.603539,-82.559839,2017-03-10 19:17:47.696713
10545022,54379432,Entire home/apt,,Asheville,42,5.0,4,2.0,150.0,,35.604232,-82.555564,2017-03-10 19:17:47.694436
14555712,90120472,Entire home/apt,,Asheville,8,4.5,4,1.0,159.0,,35.580672,-82.597499,2017-03-10 19:17:47.692391
